Date,Open,High,Low,Close,Adj Close,Volume
1986-01-23,0.104353,0.104911,0.101563,0.102679,0.080143,156419200
1986-01-24,0.102679,0.104353,0.101004,0.101004,0.078836,111977600
1986-01-27,0.101004,0.101563,0.098214,0.098772,0.077094,389580800
1986-01-28,0.098772,0.099888,0.098214,0.099330,0.077529,222297600
1986-01-29,0.099330,0.108817,0.098214,0.105469,0.082321,589568000
1986-01-30,0.104911,0.104911,0.102121,0.102679,0.080143,236880000
1986-01-31,0.102679,0.103795,0.102121,0.103237,0.080579,147705600
1986-02-03,0.103237,0.107143,0.102121,0.106585,0.083192,350022400
1986-02-04,0.106585,0.108817,0.106027,0.106027,0.082756,260176000
1986-02-05,0.106027,0.106585,0.104911,0.106027,0.082756,197164800
1986-02-06,0.106027,0.108259,0.105469,0.107701,0.084063,134220800
1986-02-07,0.107701,0.107701,0.104911,0.107143,0.083627,129404800
1986-02-10,0.107143,0.109375,0.106027,0.106585,0.083192,111843200
1986-02-11,0.106585,0.107143,0.104911,0.106585,0.083192,153462400
1986-02-12,0.106585,0.107143,0.106027,0.107143,0.083627,133056000
1986-02-13,0.107143,0.107143,0.106027,0.106585,0.083192,109379200
1986-02-14,0.106585,0.107701,0.106027,0.106027,0.082756,137513600
1986-02-18,0.106027,0.107143,0.103795,0.106585,0.083192,148108800
1986-02-19,0.106585,0.113839,0.106585,0.111607,0.087112,359676800
1986-02-20,0.111607,0.113281,0.111049,0.112165,0.087547,137916800
1986-02-21,0.112165,0.114955,0.112165,0.112723,0.087983,189078400
1986-02-24,0.112723,0.114955,0.111607,0.114955,0.089725,247116800
1986-02-25,0.114955,0.117746,0.112165,0.117746,0.091903,224739200
1986-02-26,0.117746,0.119420,0.116071,0.116071,0.090596,164729600
1986-02-27,0.116071,0.116629,0.113839,0.114397,0.089289,108124800
1986-02-28,0.114397,0.115513,0.111049,0.111607,0.087112,125126400
1986-03-03,0.111607,0.112165,0.109375,0.109933,0.085805,108819200
1986-03-04,0.109933,0.111607,0.109375,0.109933,0.085805,89107200
1986-03-05,0.109933,0.113839,0.108259,0.112723,0.087983,177027200
1986-03-06,0.112723,0.114955,0.112165,0.113281,0.088418,101337600
1986-03-07,0.113281,0.113281,0.110491,0.110491,0.086241,96185600
1986-03-10,0.110491,0.111049,0.109933,0.109933,0.085805,75488000
1986-03-11,0.109933,0.111049,0.109375,0.111049,0.086676,103062400
1986-03-12,0.111049,0.112165,0.110491,0.110491,0.086241,85680000
1986-03-13,0.110491,0.111607,0.108817,0.110491,0.086241,115964800
1986-03-14,0.110491,0.117188,0.110491,0.116629,0.091031,384854400
1986-03-17,0.116071,0.116071,0.113281,0.116071,0.090596,118720000
1986-03-18,0.116071,0.121652,0.115513,0.119978,0.093645,249356800
1986-03-19,0.119978,0.121652,0.117746,0.118304,0.092339,189884800
1986-03-20,0.125000,0.132254,0.125000,0.126116,0.098436,904131200
1986-03-21,0.126116,0.128348,0.122768,0.123326,0.096259,260377600
1986-03-24,0.123326,0.123326,0.117746,0.119420,0.093210,294313600
1986-03-25,0.119420,0.124442,0.119420,0.124442,0.097130,281075200
1986-03-26,0.124442,0.128348,0.124442,0.126116,0.098436,222140800
1986-03-27,0.126116,0.129464,0.126116,0.126116,0.098436,219004800
1986-03-31,0.126116,0.127232,0.125000,0.126116,0.098436,187801600
1986-04-01,0.126116,0.126116,0.120536,0.121652,0.094952,222723200
1986-04-02,0.121652,0.122210,0.117188,0.121652,0.094952,325292800
1986-04-03,0.121652,0.123326,0.119978,0.120536,0.094081,211075200
1986-04-04,0.120536,0.120536,0.118862,0.119420,0.093210,125955200
1986-04-07,0.119420,0.122768,0.117188,0.121652,0.094952,120131200
1986-04-08,0.121652,0.123884,0.121652,0.123326,0.096259,193222400
1986-04-09,0.123326,0.123884,0.119978,0.121094,0.094517,135318400
1986-04-10,0.121094,0.122210,0.119978,0.121652,0.094952,109984000
1986-04-11,0.121652,0.122768,0.120536,0.120536,0.094081,75667200
1986-04-14,0.120536,0.121652,0.119420,0.119978,0.093645,84963200
1986-04-15,0.119978,0.122768,0.119978,0.122210,0.095388,131398400
1986-04-16,0.122210,0.127232,0.122210,0.126116,0.098436,210828800
1986-04-17,0.126116,0.130022,0.125000,0.129464,0.101050,270099200
1986-04-18,0.129464,0.133371,0.128348,0.132813,0.103663,247676800
1986-04-21,0.133371,0.137277,0.133371,0.135603,0.105841,273548800
1986-04-22,0.135603,0.139509,0.132254,0.133371,0.104099,327868800
1986-04-23,0.133371,0.135603,0.131138,0.132254,0.103227,261475200
1986-04-24,0.132254,0.140625,0.131696,0.140067,0.109325,458371200
1986-04-25,0.140067,0.145647,0.140067,0.143973,0.112374,261072000
1986-04-28,0.143973,0.146205,0.141741,0.142857,0.111503,145532800
1986-04-29,0.142857,0.143973,0.119978,0.139509,0.108890,132697600
1986-04-30,0.139509,0.141183,0.135045,0.135045,0.105406,137782400
1986-05-01,0.135045,0.135045,0.132813,0.135045,0.105406,257936000
1986-05-02,0.135045,0.138393,0.134487,0.136161,0.106277,93587200
1986-05-05,0.136161,0.145089,0.136161,0.143415,0.111939,149340800
1986-05-06,0.143973,0.148438,0.143973,0.145647,0.113681,218534400
1986-05-07,0.145647,0.146763,0.139509,0.140625,0.109761,198800000
1986-05-08,0.140625,0.147879,0.140625,0.147321,0.114987,233363200
1986-05-09,0.147321,0.150112,0.146205,0.148996,0.116295,222499200
1986-05-12,0.148996,0.163504,0.148438,0.162388,0.126748,400422400
1986-05-13,0.162388,0.162946,0.157366,0.160714,0.125441,471766400
1986-05-14,0.160714,0.166853,0.160714,0.164621,0.128490,482988800
1986-05-15,0.164621,0.165179,0.159040,0.160714,0.125441,222544000
1986-05-16,0.160714,0.161830,0.156808,0.160714,0.125441,319244800
1986-05-19,0.160714,0.162946,0.158482,0.159040,0.124134,209507200
1986-05-20,0.159040,0.159040,0.152902,0.157924,0.123263,245795200
1986-05-21,0.157924,0.166295,0.156250,0.165179,0.128926,346729600
1986-05-22,0.165179,0.167411,0.159598,0.164063,0.128055,220505600
1986-05-23,0.164063,0.165737,0.162388,0.165179,0.128926,139843200
1986-05-27,0.165179,0.165179,0.162388,0.164621,0.128490,84649600
1986-05-28,0.164621,0.167411,0.164063,0.166295,0.129797,207132800
1986-05-29,0.166295,0.166295,0.162946,0.165179,0.128926,101427200
1986-05-30,0.165179,0.166295,0.162946,0.165179,0.128926,127433600
1986-06-02,0.165179,0.166853,0.164063,0.165737,0.129361,199248000
1986-06-03,0.165737,0.170201,0.165737,0.169085,0.131975,325897600
1986-06-04,0.169085,0.173549,0.168527,0.172991,0.135023,300652800
1986-06-05,0.172991,0.174665,0.171875,0.173549,0.135459,147884800
1986-06-06,0.173549,0.173549,0.167411,0.168527,0.131539,177363200
1986-06-09,0.168527,0.169085,0.160156,0.160714,0.125441,247027200
1986-06-10,0.160714,0.160714,0.156808,0.160714,0.125441,246892800
1986-06-11,0.160714,0.161830,0.158482,0.161272,0.125876,186860800
1986-06-12,0.161272,0.162388,0.160714,0.160714,0.125441,129091200
1986-06-13,0.160714,0.162388,0.157366,0.162388,0.126748,143001600
1986-06-16,0.162388,0.164621,0.159040,0.160156,0.125005,173600000
1986-06-17,0.160156,0.160714,0.151786,0.152902,0.119343,222051200
1986-06-18,0.152902,0.155134,0.145089,0.152902,0.119343,429654400
1986-06-19,0.152902,0.159598,0.151228,0.156250,0.121957,344646400
1986-06-20,0.156250,0.161272,0.156250,0.160714,0.125441,161302400
1986-06-23,0.160714,0.161830,0.154576,0.155134,0.121086,116323200
1986-06-24,0.155134,0.156808,0.153460,0.155692,0.121521,141993600
1986-06-25,0.156250,0.160714,0.156250,0.160156,0.125005,131980800
1986-06-26,0.160156,0.162388,0.158482,0.161830,0.126312,116928000
1986-06-27,0.161830,0.164063,0.158482,0.160156,0.125005,50198400
1986-06-30,0.160156,0.161830,0.159598,0.160156,0.125005,70761600
1986-07-01,0.160156,0.161272,0.155134,0.157924,0.123263,87718400
1986-07-02,0.157924,0.161830,0.157924,0.161272,0.125876,144838400
1986-07-03,0.161272,0.168527,0.159040,0.167969,0.131103,181171200
1986-07-07,0.167969,0.168527,0.157924,0.159040,0.124134,181820800
1986-07-08,0.157366,0.157366,0.152344,0.152902,0.119343,273683200
1986-07-09,0.152902,0.155134,0.151786,0.154576,0.120650,365120000
1986-07-10,0.155134,0.157924,0.154576,0.157924,0.123263,208566400
1986-07-11,0.157924,0.168527,0.157366,0.165737,0.129361,224000000
1986-07-14,0.165737,0.166853,0.161830,0.161830,0.126312,237440000
1986-07-15,0.156250,0.156250,0.152902,0.155692,0.121521,297920000
1986-07-16,0.158482,0.159040,0.146205,0.149554,0.116730,539840000
1986-07-17,0.149554,0.150670,0.143415,0.143973,0.112374,250880000
1986-07-18,0.143973,0.145089,0.139509,0.141741,0.110632,309120000
1986-07-21,0.147321,0.150670,0.146205,0.149554,0.116730,228480000
1986-07-22,0.149554,0.154576,0.148438,0.154576,0.120650,239680000
1986-07-23,0.154576,0.154576,0.152344,0.152344,0.118908,179491200
1986-07-24,0.152902,0.153460,0.147321,0.147879,0.115423,144569600
1986-07-25,0.147879,0.151786,0.147321,0.151786,0.118472,217459200
1986-07-28,0.151228,0.151786,0.143973,0.144531,0.112810,246400000
1986-07-29,0.143973,0.143973,0.137277,0.139509,0.108890,595840000
1986-07-30,0.139509,0.140625,0.133929,0.136161,0.106277,255360000
1986-07-31,0.136161,0.140625,0.136161,0.139509,0.108890,282240000
1986-08-01,0.138951,0.141741,0.138951,0.140067,0.109325,150080000
1986-08-04,0.140067,0.140625,0.136719,0.140625,0.109761,130166400
1986-08-05,0.141183,0.144531,0.140625,0.143415,0.111939,117891200
1986-08-06,0.143415,0.143415,0.138393,0.138951,0.108454,185203200
1986-08-07,0.138951,0.145647,0.138951,0.141741,0.110632,173398400
1986-08-08,0.142299,0.144531,0.141183,0.141183,0.110196,110140800
1986-08-11,0.142299,0.149554,0.141741,0.149554,0.116730,183433600
1986-08-12,0.148996,0.153460,0.148996,0.152902,0.119343,244160000
1986-08-13,0.152902,0.161830,0.152902,0.160714,0.125441,454720000
1986-08-14,0.160714,0.165179,0.160714,0.160714,0.125441,230720000
1986-08-15,0.161272,0.162946,0.159040,0.159598,0.124570,137177600
1986-08-18,0.159598,0.160156,0.156250,0.157924,0.123263,147347200
1986-08-19,0.156808,0.158482,0.154576,0.157924,0.123263,137782400
1986-08-20,0.157366,0.162946,0.157366,0.161830,0.126312,171315200
1986-08-21,0.161272,0.162388,0.159598,0.159598,0.124570,194656000
1986-08-22,0.160156,0.163504,0.160156,0.161830,0.126312,115718400
1986-08-25,0.162946,0.164621,0.162388,0.162388,0.126748,126403200
1986-08-26,0.162388,0.164621,0.162388,0.163504,0.127619,131241600
1986-08-27,0.163504,0.165179,0.161830,0.165179,0.128926,147033600
1986-08-28,0.165179,0.169643,0.164621,0.168527,0.131539,219699200
1986-08-29,0.167969,0.169643,0.164621,0.165179,0.128926,135228800
1986-09-02,0.165737,0.165737,0.155134,0.155134,0.121086,232960000
1986-09-03,0.155134,0.155692,0.152344,0.155134,0.121086,117488000
1986-09-04,0.156250,0.158482,0.155134,0.158482,0.123699,198800000
1986-09-05,0.159040,0.160156,0.156250,0.156808,0.122392,98492800
1986-09-08,0.156250,0.156250,0.150112,0.155134,0.121086,126201600
1986-09-09,0.154576,0.160714,0.154576,0.159598,0.124570,150774400
1986-09-10,0.159040,0.160156,0.155134,0.156250,0.121957,75667200
1986-09-11,0.154576,0.155134,0.145089,0.145647,0.113681,134355200
1986-09-12,0.145089,0.146205,0.141741,0.141741,0.110632,228480000
1986-09-15,0.143973,0.147879,0.142857,0.147879,0.115423,222723200
1986-09-16,0.147879,0.156808,0.145089,0.155692,0.121521,246400000
1986-09-17,0.155692,0.156250,0.152902,0.152902,0.119343,116860800
1986-09-18,0.152902,0.154018,0.150670,0.151786,0.118472,99030400
1986-09-19,0.150670,0.151228,0.148438,0.150112,0.117166,127612800
1986-09-22,0.149554,0.157924,0.149554,0.157366,0.122828,239680000
1986-09-23,0.157366,0.161830,0.156808,0.161272,0.125876,338240000
1986-09-24,0.161272,0.162388,0.151786,0.156808,0.122392,176870400
1986-09-25,0.156808,0.157366,0.150112,0.154018,0.120214,187801600
1986-09-26,0.152344,0.153460,0.151228,0.152902,0.119343,70022400
1986-09-29,0.150112,0.151228,0.141183,0.145089,0.113245,208947200
1986-09-30,0.146763,0.151228,0.145647,0.149554,0.116730,180790400
1986-10-01,0.148996,0.154018,0.148996,0.152344,0.118908,138588800
1986-10-02,0.150670,0.153460,0.149554,0.152344,0.118908,94819200
1986-10-03,0.153460,0.155134,0.148996,0.150670,0.117601,138745600
1986-10-06,0.150670,0.152902,0.150112,0.152344,0.118908,94505600
1986-10-07,0.151786,0.152344,0.146763,0.147321,0.114987,127993600
1986-10-08,0.146763,0.147321,0.143973,0.146205,0.114116,111574400
1986-10-09,0.146205,0.148438,0.145647,0.147321,0.114987,77952000
1986-10-10,0.146763,0.148996,0.144531,0.148438,0.115859,58531200
1986-10-13,0.147879,0.154576,0.147321,0.154576,0.120650,99680000
1986-10-14,0.154576,0.157366,0.150670,0.151786,0.118472,199337600
1986-10-15,0.149554,0.149554,0.146205,0.148996,0.116295,205408000
1986-10-16,0.148996,0.151228,0.148438,0.150112,0.117166,135766400
1986-10-17,0.150670,0.151786,0.148996,0.150112,0.117166,151872000
1986-10-20,0.149554,0.150112,0.146763,0.146763,0.114552,148982400
1986-10-21,0.147321,0.147321,0.145647,0.146205,0.114116,113724800
1986-10-22,0.146205,0.146763,0.143973,0.145089,0.113245,94483200
1986-10-23,0.145089,0.147879,0.145089,0.147879,0.115423,123132800
1986-10-24,0.147879,0.148438,0.146205,0.147321,0.114987,75331200
1986-10-27,0.149554,0.151786,0.148438,0.151786,0.118472,151200000
1986-10-28,0.151786,0.152344,0.147321,0.148996,0.116295,142240000
1986-10-29,0.149554,0.149554,0.147879,0.148996,0.116295,85433600
1986-10-30,0.149554,0.155134,0.148996,0.152902,0.119343,293440000
1986-10-31,0.152902,0.155692,0.152902,0.154576,0.120650,121296000
1986-11-03,0.155134,0.156808,0.154576,0.156250,0.121957,151827200
1986-11-04,0.155692,0.160156,0.151228,0.159598,0.124570,246400000
1986-11-05,0.159598,0.165737,0.158482,0.165179,0.128926,624960000
1986-11-06,0.163504,0.164621,0.159598,0.161272,0.125876,331520000
1986-11-07,0.160714,0.161272,0.155692,0.159598,0.124570,143158400
1986-11-10,0.160156,0.160156,0.156808,0.157924,0.123263,105884800
1986-11-11,0.158482,0.159598,0.157366,0.158482,0.123699,50176000
1986-11-12,0.159598,0.163504,0.159040,0.163504,0.127619,130995200
1986-11-13,0.162946,0.162946,0.158482,0.158482,0.123699,137513600
1986-11-14,0.158482,0.158482,0.155692,0.157366,0.122828,135116800
1986-11-17,0.157366,0.165179,0.156250,0.162388,0.126748,141680000
1986-11-18,0.162388,0.164063,0.156808,0.157924,0.123263,170060800
1986-11-19,0.156808,0.157366,0.154018,0.156250,0.121957,302400000
1986-11-20,0.155692,0.157924,0.155692,0.157366,0.122828,295680000
1986-11-21,0.157366,0.161830,0.156808,0.160714,0.125441,286720000
1986-11-24,0.161830,0.170201,0.160714,0.169643,0.132410,376320000
1986-11-25,0.169643,0.180246,0.169643,0.179688,0.140250,848960000
1986-11-26,0.179129,0.184152,0.178571,0.180804,0.141122,506240000
1986-11-28,0.180804,0.181362,0.176897,0.178571,0.139379,220550400
1986-12-01,0.178571,0.179129,0.174665,0.179129,0.139814,347200000
1986-12-02,0.180804,0.186384,0.178571,0.185268,0.144606,369600000
1986-12-03,0.185826,0.191964,0.185268,0.190848,0.148961,336000000
1986-12-04,0.190290,0.190848,0.187500,0.189732,0.148090,268800000
1986-12-05,0.190290,0.195313,0.189732,0.195313,0.152446,262080000
1986-12-08,0.194754,0.195871,0.189174,0.189732,0.148090,347200000
1986-12-09,0.189174,0.190290,0.183594,0.189174,0.147655,302400000
1986-12-10,0.189174,0.195313,0.187500,0.194196,0.151574,244160000
1986-12-11,0.194754,0.195871,0.190290,0.191406,0.149397,226240000
1986-12-12,0.191406,0.191964,0.184152,0.184152,0.143735,180118400
1986-12-15,0.183036,0.186384,0.180246,0.186384,0.145477,209059200
1986-12-16,0.185826,0.189732,0.185826,0.189732,0.148090,151939200
1986-12-17,0.189174,0.189732,0.182478,0.184152,0.143735,151110400
1986-12-18,0.183594,0.186942,0.181920,0.184710,0.144170,175056000
1986-12-19,0.184710,0.189732,0.184710,0.188058,0.146783,199091200
1986-12-22,0.187500,0.189732,0.186384,0.188058,0.146783,164371200
1986-12-23,0.188616,0.189174,0.186942,0.188058,0.146783,244160000
1986-12-24,0.187500,0.188058,0.185826,0.186942,0.145912,95760000
1986-12-26,0.186942,0.186942,0.183036,0.183036,0.142864,89868800
1986-12-29,0.183036,0.183594,0.179688,0.180804,0.141122,117644800
1986-12-30,0.180804,0.185268,0.180246,0.183036,0.142864,148153600
1986-12-31,0.183036,0.184710,0.180246,0.180804,0.141122,132563200
1987-01-02,0.180246,0.183594,0.179129,0.182478,0.142428,120870400
1987-01-05,0.184152,0.193080,0.183036,0.191964,0.149832,239680000
1987-01-06,0.192522,0.196429,0.190290,0.195313,0.152446,324800000
1987-01-07,0.195871,0.200335,0.194754,0.199777,0.155930,434560000
1987-01-08,0.199777,0.201451,0.198661,0.199777,0.155930,291200000
1987-01-09,0.199777,0.204241,0.198103,0.202567,0.158108,239680000
1987-01-12,0.203125,0.204241,0.199777,0.203125,0.158544,232960000
1987-01-13,0.201451,0.202567,0.199219,0.199219,0.155495,211724800
1987-01-14,0.199219,0.215402,0.198661,0.214844,0.167690,504000000
1987-01-15,0.215402,0.229353,0.214286,0.222656,0.173788,546560000
1987-01-16,0.223214,0.223214,0.213170,0.217634,0.169868,407680000
1987-01-19,0.217634,0.237165,0.213728,0.237165,0.185113,362880000
1987-01-20,0.245536,0.248884,0.229911,0.230469,0.179886,775040000
1987-01-21,0.227121,0.228237,0.218750,0.218750,0.170739,533120000
1987-01-22,0.218192,0.234933,0.216518,0.234375,0.182935,472640000
1987-01-23,0.234375,0.236607,0.224330,0.224330,0.175094,459200000
1987-01-26,0.223214,0.225446,0.220982,0.222098,0.173352,351680000
1987-01-27,0.223214,0.237165,0.222656,0.235491,0.183806,378560000
1987-01-28,0.236607,0.248884,0.232701,0.247210,0.192953,414400000
1987-01-29,0.249442,0.255580,0.238281,0.241629,0.188597,557760000
1987-01-30,0.241071,0.249442,0.234933,0.247768,0.193388,409920000
1987-02-02,0.247768,0.250000,0.242188,0.249442,0.194695,246400000
1987-02-03,0.250000,0.250558,0.244420,0.247768,0.193388,178617600
1987-02-04,0.247768,0.247768,0.242746,0.245536,0.191646,217840000
1987-02-05,0.245536,0.246094,0.237165,0.240513,0.187726,340480000
1987-02-06,0.241071,0.241071,0.236049,0.241071,0.188161,293440000
1987-02-09,0.236049,0.238281,0.233259,0.234933,0.183370,157001600
1987-02-10,0.234375,0.235491,0.230469,0.235491,0.183806,166790400
1987-02-11,0.236607,0.253348,0.235491,0.252232,0.196873,342720000
1987-02-12,0.254464,0.267299,0.254464,0.261719,0.204277,710080000
1987-02-13,0.261719,0.279018,0.258929,0.277344,0.216473,510720000
1987-02-17,0.277344,0.296875,0.276228,0.296317,0.231282,409920000
1987-02-18,0.297433,0.300781,0.282924,0.283482,0.221264,470400000
1987-02-19,0.283482,0.283482,0.275670,0.278460,0.217344,313600000
1987-02-20,0.278460,0.279018,0.270647,0.273438,0.213424,190646400
1987-02-23,0.271763,0.286830,0.266183,0.281808,0.219957,351680000
1987-02-24,0.282366,0.294643,0.281808,0.292411,0.228233,356160000
1987-02-25,0.292411,0.310268,0.288504,0.308594,0.240864,454720000
1987-02-26,0.310268,0.318638,0.303571,0.308594,0.240864,499520000
1987-02-27,0.308594,0.316964,0.302455,0.312500,0.243913,405440000
1987-03-02,0.313616,0.314732,0.299107,0.301339,0.235202,396480000
1987-03-03,0.301339,0.304129,0.289063,0.290179,0.226491,436800000
1987-03-04,0.293527,0.304688,0.291853,0.301897,0.235637,448000000
1987-03-05,0.301339,0.308036,0.300223,0.305804,0.238687,338240000
1987-03-06,0.300223,0.305246,0.297991,0.300223,0.234331,176377600
1987-03-09,0.296875,0.297991,0.287946,0.288504,0.225184,255360000
1987-03-10,0.287946,0.298549,0.287946,0.297991,0.232589,244160000
1987-03-11,0.300223,0.303571,0.295759,0.295759,0.230846,218467200
1987-03-12,0.294643,0.295759,0.284040,0.291295,0.227362,302400000
1987-03-13,0.291295,0.294643,0.283482,0.283482,0.221264,197612800
1987-03-16,0.283482,0.291295,0.279018,0.291295,0.227362,246400000
1987-03-17,0.292411,0.303571,0.290179,0.299107,0.233460,244160000
1987-03-18,0.300223,0.301339,0.289063,0.294643,0.229975,302400000
1987-03-19,0.293527,0.305804,0.292411,0.305246,0.238251,206729600
1987-03-20,0.304688,0.311384,0.304688,0.304688,0.237816,347200000
1987-03-23,0.303571,0.304688,0.295759,0.301339,0.235202,246400000
1987-03-24,0.302455,0.305804,0.295759,0.295759,0.230846,268800000
1987-03-25,0.296875,0.299107,0.291295,0.297991,0.232589,273280000
1987-03-26,0.297991,0.302455,0.296875,0.300223,0.234331,143024000
1987-03-27,0.300223,0.301339,0.289063,0.290179,0.226491,133907200
1987-03-30,0.283482,0.286830,0.277902,0.279018,0.217780,259840000
1987-03-31,0.277902,0.289063,0.277902,0.287946,0.224748,273280000
1987-04-01,0.281250,0.299107,0.278460,0.297991,0.232589,217862400
1987-04-02,0.304688,0.320313,0.299107,0.320313,0.250011,777280000
1987-04-03,0.319196,0.320871,0.313616,0.320313,0.250011,539840000
1987-04-06,0.319196,0.324777,0.309152,0.312500,0.243913,288960000
1987-04-07,0.311384,0.313616,0.302455,0.302455,0.236073,259840000
1987-04-08,0.302455,0.313616,0.301339,0.308036,0.240429,230720000
1987-04-09,0.306920,0.319196,0.302455,0.316964,0.247397,237440000
1987-04-10,0.318080,0.319196,0.311384,0.313616,0.244784,217840000
1987-04-13,0.312500,0.313616,0.301339,0.301339,0.235202,142217600
1987-04-14,0.297991,0.311384,0.296875,0.303571,0.236944,407680000
1987-04-15,0.310268,0.316964,0.306920,0.316964,0.247397,349440000
1987-04-16,0.318080,0.327009,0.316964,0.319196,0.249140,347200000
1987-04-20,0.319196,0.324777,0.315848,0.317522,0.247833,149161600
1987-04-21,0.313616,0.334821,0.310268,0.333705,0.260464,432320000
1987-04-22,0.342076,0.343750,0.330357,0.331473,0.258722,403200000
1987-04-23,0.331473,0.344866,0.331473,0.339286,0.264820,304640000
1987-04-24,0.338170,0.341518,0.332589,0.333705,0.260464,255360000
1987-04-27,0.331473,0.335938,0.327009,0.334821,0.261335,383040000
1987-04-28,0.338170,0.347656,0.337054,0.343750,0.268305,324800000
1987-04-29,0.344866,0.356027,0.343750,0.347098,0.270918,291200000
1987-04-30,0.348214,0.357143,0.347098,0.353795,0.276145,253120000
1987-05-01,0.354911,0.357143,0.351563,0.357143,0.278758,132720000
1987-05-04,0.354911,0.358259,0.352679,0.356027,0.277887,142105600
1987-05-05,0.357143,0.360491,0.348214,0.358259,0.279629,230720000
1987-05-06,0.359375,0.367188,0.353795,0.357143,0.278758,286720000
1987-05-07,0.356027,0.361607,0.356027,0.358259,0.279629,180790400
1987-05-08,0.359375,0.361607,0.352679,0.352679,0.275274,184732800
1987-05-11,0.343750,0.354911,0.342634,0.343750,0.268713,197276800
1987-05-12,0.339286,0.341518,0.334821,0.337054,0.263479,259840000
1987-05-13,0.338170,0.351004,0.337054,0.350446,0.273947,311360000
1987-05-14,0.349330,0.354911,0.349330,0.353795,0.276565,148489600
1987-05-15,0.353795,0.353795,0.348214,0.349330,0.273075,145958400
1987-05-18,0.349330,0.350446,0.337054,0.338170,0.264351,241920000
1987-05-19,0.338170,0.338170,0.324219,0.327009,0.255626,239680000
1987-05-20,0.325893,0.334821,0.323661,0.332589,0.259988,288960000
1987-05-21,0.333705,0.338170,0.332589,0.332589,0.259988,173801600
1987-05-22,0.334821,0.337054,0.329241,0.330915,0.258680,97104000
1987-05-26,0.332589,0.348214,0.330357,0.348214,0.272202,152252800
1987-05-27,0.348214,0.358259,0.345982,0.354911,0.277437,180700800
1987-05-28,0.354911,0.358259,0.350446,0.357143,0.279182,151222400
1987-05-29,0.358259,0.359375,0.352679,0.352679,0.275693,92601600
1987-06-01,0.354911,0.354911,0.345982,0.347098,0.271330,83305600
1987-06-02,0.345982,0.348214,0.343750,0.344866,0.269585,137491200
1987-06-03,0.344866,0.354911,0.344866,0.347098,0.271330,171315200
1987-06-04,0.348214,0.351563,0.343750,0.350446,0.273947,153596800
1987-06-05,0.351563,0.351563,0.347098,0.347098,0.271330,130928000
1987-06-08,0.347098,0.348214,0.342634,0.347098,0.271330,201846400
1987-06-09,0.345982,0.354911,0.345982,0.350446,0.273947,127052800
1987-06-10,0.351563,0.358259,0.348214,0.350446,0.273947,146227200
1987-06-11,0.350446,0.357143,0.348214,0.352679,0.275693,125372800
1987-06-12,0.352679,0.356027,0.351563,0.352679,0.275693,101763200
1987-06-15,0.352679,0.354911,0.345982,0.350446,0.273947,259840000
1987-06-16,0.370536,0.372768,0.339286,0.370536,0.289652,342720000
1987-06-17,0.370536,0.379464,0.357143,0.361607,0.282672,297920000
1987-06-18,0.359375,0.372768,0.352679,0.370536,0.289652,229600000
1987-06-19,0.370536,0.372768,0.360491,0.366071,0.286161,125440000
1987-06-22,0.368304,0.377232,0.364955,0.375000,0.293141,169120000
1987-06-23,0.375000,0.376116,0.363839,0.368304,0.287907,80852800
1987-06-24,0.370536,0.386161,0.361607,0.375000,0.293141,118720000
1987-06-25,0.375000,0.379464,0.361607,0.361607,0.282672,120960000
1987-06-26,0.363839,0.370536,0.357143,0.361607,0.282672,127680000
1987-06-29,0.361607,0.363839,0.357143,0.363839,0.284417,101304000
1987-06-30,0.361607,0.366071,0.354911,0.361607,0.282672,144480000
1987-07-01,0.363839,0.363839,0.354911,0.357143,0.279182,94830400
1987-07-02,0.357143,0.366071,0.354911,0.362723,0.283544,81558400
1987-07-06,0.363839,0.372768,0.361607,0.363839,0.284417,85489600
1987-07-07,0.361607,0.366071,0.345982,0.350446,0.273947,203840000
1987-07-08,0.350446,0.350446,0.325893,0.332589,0.259988,341600000
1987-07-09,0.332589,0.345982,0.332589,0.337054,0.263479,239680000
1987-07-10,0.339286,0.350446,0.337054,0.339286,0.265223,156800000
1987-07-13,0.348214,0.363839,0.345982,0.361607,0.282672,255360000
1987-07-14,0.366071,0.383929,0.366071,0.383929,0.300121,257600000
1987-07-15,0.383929,0.399554,0.377232,0.392857,0.307100,271040000
1987-07-16,0.392857,0.392857,0.386161,0.392857,0.307100,94584000
1987-07-17,0.395089,0.399554,0.381696,0.386161,0.301866,92198400
1987-07-20,0.383929,0.386161,0.370536,0.372768,0.291396,124320000
1987-07-21,0.375000,0.379464,0.368304,0.369420,0.288779,110992000
1987-07-22,0.370536,0.381696,0.368304,0.379464,0.296631,60928000
1987-07-23,0.383929,0.388393,0.361607,0.372768,0.291396,74737600
1987-07-24,0.370536,0.381696,0.370536,0.379464,0.296631,117600000
1987-07-27,0.379464,0.383929,0.375000,0.377232,0.294886,56638400
1987-07-28,0.379464,0.381696,0.372768,0.373884,0.292269,74289600
1987-07-29,0.375000,0.375000,0.361607,0.366071,0.286161,98828800
1987-07-30,0.366071,0.370536,0.363839,0.370536,0.289652,104294400
1987-07-31,0.368304,0.375000,0.368304,0.368304,0.287907,73046400
1987-08-03,0.366071,0.370536,0.359375,0.359375,0.280927,63358400
1987-08-04,0.361607,0.377232,0.357143,0.377232,0.294886,120960000
1987-08-05,0.377232,0.388393,0.375000,0.386161,0.301866,129920000
